SITE CODE= 41329éÖãõêÏésàÍÇÃã{          ,37.4962,137.2705, 15.86,7.6,45292.6738723, 12.58, 21.45
 LAT.=   37.0388
 LON.=  137.8633
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 10
 NS,EW,UD
-4.300,-1.479,1.662
-4.176,-1.642,1.085
-3.947,-1.726,0.682
-3.674,-1.627,0.692
-3.394,-1.391,1.024
-3.122,-1.172,1.369
-2.859,-1.097,1.424
-2.593,-1.192,1.097
-2.319,-1.395,0.564
-2.063,-1.629,0.152
-1.878,-1.821,0.125
-1.797,-1.908,0.505
-1.787,-1.838,1.063
-1.755,-1.612,1.459
-1.617,-1.304,1.450
-1.361,-1.027,1.002
-1.066,-0.858,0.313
-0.849,-0.788,-0.280
-0.822,-0.756,-0.465
-1.040,-0.730,-0.166
-1.475,-0.756,0.375
-1.999,-0.907,0.765
-2.425,-1.204,0.787
-2.611,-1.570,0.580
-2.559,-1.874,0.462
-2.409,-2.016,0.581
-2.315,-1.960,0.769
-2.330,-1.718,0.765
-2.404,-1.306,0.538
-2.475,-0.749,0.306
-2.529,-0.118,0.252
-2.564,0.459,0.294
-2.550,0.842,0.213
-2.473,0.984,-0.043
-2.408,0.975,-0.255
-2.494,0.990,-0.166
-2.798,1.154,0.222
-3.214,1.429,0.622
-3.553,1.659,0.720
-3.720,1.712,0.433
-3.796,1.612,-0.063
-3.922,1.514,-0.494
-4.126,1.540,-0.630
-4.297,1.654,-0.346
-4.294,1.697,0.332
-4.064,1.546,1.156
-3.642,1.217,1.668
-3.085,0.803,1.480
-2.467,0.370,0.629
-1.918,-0.068,-0.322
-1.632,-0.467,-0.670
-1.740,-0.699,-0.164
-2.176,-0.633,0.742
-2.689,-0.289,1.278
-3.010,0.134,1.036
-3.060,0.401,0.279
-2.978,0.429,-0.361
-2.968,0.326,-0.462
-3.107,0.262,-0.082
-3.283,0.308,0.446
-3.301,0.403,0.839
-3.043,0.426,0.999
-2.534,0.294,0.920
-1.905,-0.004,0.630
-1.312,-0.403,0.243
-0.894,-0.760,-0.033
-0.740,-0.885,-0.032
-0.840,-0.654,0.227
-1.059,-0.125,0.559
-1.183,0.464,0.777
-1.069,0.840,0.795
-0.762,0.886,0.592
-0.464,0.699,0.184
-0.357,0.475,-0.318
-0.453,0.345,-0.658
-0.596,0.298,-0.585
-0.620,0.232,-0.124
-0.475,0.062,0.382
-0.226,-0.196,0.555
0.047,-0.432,0.348
0.309,-0.494,0.058
0.528,-0.304,0.002
0.630,0.063,0.208
0.525,0.410,0.462
0.200,0.557,0.602
-0.245,0.494,0.655
-0.655,0.382,0.700
-0.934,0.398,0.681
-1.093,0.580,0.485
-1.215,0.825,0.177
-1.377,1.036,0.055
-1.586,1.229,0.400
-1.782,1.464,1.161
-1.871,1.707,1.960
-1.780,1.819,2.399
-1.515,1.686,2.372
-1.169,1.365,2.095
-0.853,1.038,1.875
-0.622,0.854,1.882
-0.443,0.809,2.067
-0.252,0.814,2.247
-0.029,0.821,2.242
0.195,0.849,2.015
0.387,0.896,1.707
0.559,0.896,1.526
0.737,0.786,1.550
0.901,0.608,1.668
0.991,0.501,1.732
0.964,0.567,1.747
0.854,0.754,1.854
0.743,0.897,2.100
0.692,0.869,2.286
0.708,0.676,2.129
0.771,0.419,1.567
0.864,0.183,0.874
0.977,-0.005,0.432
1.075,-0.123,0.430
1.109,-0.125,0.764
1.062,0.024,1.168
0.981,0.270,1.390
0.947,0.471,1.298
1.005,0.489,0.926
1.105,0.296,0.496
1.130,-0.013,0.317
0.976,-0.291,0.561
0.656,-0.433,1.089
0.315,-0.426,1.541
0.151,-0.342,1.623
0.256,-0.307,1.320
0.530,-0.421,0.840
0.750,-0.685,0.404
0.748,-0.994,0.112
0.550,-1.211,-0.027
0.334,-1.282,-0.012
0.251,-1.268,0.158
0.302,-1.263,0.441
0.357,-1.309,0.742
0.293,-1.377,0.912
0.100,-1.422,0.796
-0.143,-1.416,0.337
-0.363,-1.322,-0.311
-0.550,-1.077,-0.787
-0.729,-0.664,-0.778
-0.885,-0.193,-0.325
-0.926,0.131,0.165
-0.744,0.173,0.281
-0.318,-0.002,-0.010
0.216,-0.175,-0.394
0.640,-0.178,-0.596
0.788,-0.019,-0.652
0.660,0.154,-0.749
0.383,0.218,-0.918
0.093,0.179,-0.999
-0.140,0.131,-0.917
-0.290,0.147,-0.854
-0.334,0.235,-1.073
-0.259,0.363,-1.600
-0.118,0.521,-2.196
-0.011,0.710,-2.591
-0.002,0.913,-2.709
-0.043,1.068,-2.630
-0.029,1.085,-2.462
0.076,0.911,-2.301
0.193,0.553,-2.252
0.204,0.073,-2.382
0.064,-0.467,-2.615
-0.162,-1.024,-2.760
-0.358,-1.541,-2.708
-0.428,-1.927,-2.531
-0.331,-2.083,-2.375
-0.087,-1.967,-2.264
0.221,-1.632,-2.090
0.483,-1.183,-1.804
0.624,-0.695,-1.520
0.655,-0.176,-1.378
0.652,0.378,-1.353
0.694,0.905,-1.268
0.814,1.257,-1.015
1.004,1.282,-0.706
1.245,0.938,-0.560
1.503,0.339,-0.658
1.732,-0.283,-0.885
1.891,-0.696,-1.113
1.984,-0.783,-1.388
2.049,-0.589,-1.844
2.117,-0.260,-2.447
2.167,0.064,-2.879
2.157,0.326,-2.793
2.085,0.526,-2.193
2.005,0.674,-1.521
1.982,0.766,-1.279
2.037,0.819,-1.558
2.137,0.879,-1.973
2.236,0.979,-2.084
2.291,1.068,-1.830
2.252,1.033,-1.511
2.055,0.809,-1.391
1.661,0.459,-1.404
1.123,0.128,-1.306
0.589,-0.092,-1.039
0.232,-0.237,-0.832
0.138,-0.410,-0.908
0.253,-0.641,-1.166
0.441,-0.847,-1.237
0.601,-0.925,-0.875
0.730,-0.866,-0.227
0.887,-0.753,0.302
1.104,-0.658,0.441
1.338,-0.559,0.276
1.504,-0.382,0.099
1.550,-0.128,0.086
1.508,0.092,0.155
1.453,0.166,0.117
1.449,0.122,-0.064
1.505,0.134,-0.207
1.604,0.355,-0.083
1.726,0.760,0.336
1.856,1.160,0.821
1.962,1.402,1.054
1.997,1.512,0.892
1.933,1.645,0.488
1.821,1.883,0.191
1.766,2.134,0.281
1.841,2.240,0.751
2.002,2.152,1.303
2.124,1.989,1.579
2.121,1.892,1.434
2.046,1.853,1.030
2.039,1.724,0.673
2.168,1.398,0.546
2.346,0.953,0.595
2.409,0.612,0.659
2.287,0.545,0.662
2.057,0.724,0.658
1.847,0.964,0.714
1.684,1.081,0.776
1.480,1.026,0.712
1.149,0.862,0.463
0.721,0.677,0.112
0.321,0.519,-0.181
0.049,0.421,-0.315
-0.080,0.442,-0.277
-0.091,0.642,-0.086
0.019,1.004,0.228
0.271,1.398,0.567
0.643,1.665,0.746
1.032,1.724,0.592
1.333,1.637,0.143
1.522,1.532,-0.314
1.655,1.499,-0.448
1.780,1.528,-0.180
1.854,1.560,0.231
1.787,1.544,0.441
1.543,1.461,0.355
1.193,1.299,0.193
0.859,1.034,0.215
0.603,0.649,0.411
0.409,0.170,0.497
0.244,-0.321,0.230
0.123,-0.706,-0.330
0.086,-0.873,-0.861
0.125,-0.784,-1.094
0.165,-0.521,-1.025
0.143,-0.265,-0.846
0.083,-0.198,-0.726
0.081,-0.385,-0.702
0.180,-0.745,-0.760
0.309,-1.118,-0.915
0.353,-1.365,-1.163
0.278,-1.413,-1.370
0.157,-1.251,-1.319
0.082,-0.929,-0.927
0.051,-0.571,-0.403
-0.007,-0.359,-0.124
-0.142,-0.412,-0.296
-0.333,-0.696,-0.747
-0.539,-1.027,-1.074
-0.761,-1.230,-1.015
-1.015,-1.261,-0.655
-1.254,-1.200,-0.288
-1.388,-1.121,-0.107
-1.374,-1.027,-0.065
-1.270,-0.891,-0.014
-1.159,-0.761,0.078
-1.035,-0.755,0.095
-0.817,-0.942,-0.069
-0.477,-1.233,-0.354
-0.121,-1.404,-0.579
0.107,-1.271,-0.605
0.184,-0.826,-0.458
0.228,-0.237,-0.292
0.348,0.280,-0.239
0.501,0.599,-0.308
0.550,0.715,-0.395
0.424,0.689,-0.398
0.202,0.583,-0.313
0.030,0.447,-0.243
-0.008,0.339,-0.317
0.101,0.298,-0.579
0.367,0.293,-0.954
0.807,0.218,-1.293
1.380,-0.038,-1.472
1.937,-0.468,-1.467
2.297,-0.928,-1.355
2.378,-1.249,-1.249
2.246,-1.403,-1.204
2.018,-1.540,-1.198
1.760,-1.862,-1.172
1.469,-2.421,-1.098
1.151,-3.058,-0.992
0.870,-3.527,-0.869
0.716,-3.689,-0.728
0.719,-3.602,-0.592
0.835,-3.424,-0.525
0.990,-3.261,-0.580
1.145,-3.098,-0.699
1.304,-2.879,-0.744
1.489,-2.616,-0.648
1.707,-2.418,-0.542
1.936,-2.373,-0.650
2.130,-2.440,-1.051
2.234,-2.454,-1.559
2.214,-2.265,-1.895
2.089,-1.868,-1.967
1.942,-1.420,-1.940
1.880,-1.108,-2.007
1.946,-1.010,-2.114
2.074,-1.045,-1.985
2.122,-1.060,-1.434
1.977,-0.943,-0.656
1.660,-0.689,-0.143
1.333,-0.384,-0.253
1.196,-0.156,-0.826
1.357,-0.100,-1.277
1.765,-0.231,-1.100
2.250,-0.491,-0.342
2.638,-0.779,0.432
2.827,-1.046,0.651
2.813,-1.312,0.253
2.639,-1.638,-0.302
2.356,-2.055,-0.495
1.996,-2.539,-0.223
1.584,-3.043,0.166
1.142,-3.539,0.249
0.690,-3.994,-0.066
0.256,-4.345,-0.484
-0.118,-4.517,-0.636
-0.383,-4.495,-0.414
-0.499,-4.361,-0.046
-0.462,-4.240,0.147
-0.328,-4.196,0.071
-0.200,-4.188,-0.060
-0.178,-4.141,0.046
-0.282,-4.025,0.427
-0.412,-3.875,0.801
-0.385,-3.723,0.843
-0.054,-3.546,0.532
0.590,-3.287,0.186
1.397,-2.939,0.122
2.146,-2.557,0.338
2.655,-2.191,0.573
2.856,-1.808,0.665
2.767,-1.310,0.744
2.469,-0.660,0.996
2.072,0.023,1.307
1.697,0.510,1.294
1.423,0.635,0.744
1.232,0.440,-0.042
1.024,0.142,-0.482
0.708,-0.053,-0.289
0.296,-0.119,0.250
-0.095,-0.200,0.647
-0.340,-0.455,0.758
-0.414,-0.928,0.847
-0.384,-1.532,1.136
-0.321,-2.120,1.427
-0.231,-2.555,1.333
-0.103,-2.754,0.823
0.016,-2.710,0.387
0.020,-2.535,0.530
-0.143,-2.416,1.164
-0.396,-2.503,1.615
-0.601,-2.777,1.313
-0.707,-3.037,0.418
-0.822,-3.043,-0.288
-1.097,-2.688,-0.161
-1.555,-2.073,0.691
-2.044,-1.407,1.527
-2.351,-0.866,1.684
-2.350,-0.503,1.143
-2.048,-0.279,0.435
-1.546,-0.128,0.080
-0.991,-0.007,0.175
-0.548,0.110,0.471
-0.352,0.224,0.745
-0.404,0.317,0.979
-0.550,0.355,1.220
-0.580,0.320,1.398
-0.411,0.241,1.389
-0.153,0.170,1.214
-0.001,0.121,1.063
-0.045,0.039,1.080
-0.189,-0.144,1.199
-0.243,-0.425,1.256
-0.090,-0.687,1.236
0.233,-0.806,1.293
0.592,-0.769,1.521
0.884,-0.705,1.786
1.095,-0.746,1.855
1.269,-0.893,1.653
1.422,-1.009,1.336
1.518,-0.976,1.111
1.516,-0.839,1.057
1.431,-0.767,1.146
1.309,-0.888,1.322
1.138,-1.154,1.488
0.803,-1.367,1.466
0.176,-1.352,1.120
-0.726,-1.077,0.591
-1.694,-0.665,0.300
-2.456,-0.287,0.580
-2.879,-0.072,1.294
-3.036,-0.059,1.903
-3.079,-0.191,1.984
-3.082,-0.341,1.633
-3.002,-0.366,1.300
-2.793,-0.191,1.252
-2.509,0.136,1.319
-2.266,0.469,1.197
-2.124,0.664,0.874
-2.024,0.672,0.635
-1.858,0.561,0.665
-1.596,0.444,0.779
-1.332,0.412,0.659
-1.195,0.482,0.255
-1.220,0.612,-0.145
-1.330,0.737,-0.257
-1.408,0.806,-0.107
-1.415,0.815,0.072
-1.411,0.813,0.162
-1.465,0.882,0.254
-1.533,1.083,0.443
-1.460,1.405,0.638
-1.112,1.719,0.660
-0.526,1.834,0.485
0.079,1.625,0.261
0.469,1.156,0.111
0.565,0.680,-0.014
0.460,0.468,-0.209
0.269,0.610,-0.411
0.009,0.950,-0.413
-0.379,1.239,-0.129
-0.915,1.325,0.243
-1.517,1.240,0.381
-2.055,1.098,0.170
-2.438,0.998,-0.178
-2.636,0.997,-0.354
-2.654,1.140,-0.257
-2.520,1.432,-0.043
-2.294,1.777,0.102
-2.046,2.001,0.166
-1.819,1.994,0.253
-1.615,1.819,0.391
-1.444,1.650,0.482
-1.365,1.585,0.465
-1.431,1.574,0.447
-1.611,1.530,0.580
-1.802,1.493,0.817
-1.916,1.619,0.888
-1.959,2.000,0.586
-1.972,2.532,0.047
-1.941,2.983,-0.333
-1.789,3.185,-0.287
-1.491,3.136,0.076
-1.133,2.948,0.421
-0.833,2.739,0.562
-0.614,2.581,0.587
-0.421,2.518,0.643
-0.245,2.548,0.677
-0.189,2.595,0.494
-0.358,2.531,0.041
-0.704,2.279,-0.451
-1.032,1.896,-0.649
-1.181,1.534,-0.440
-1.181,1.330,-0.013
-1.195,1.320,0.343
-1.337,1.457,0.474
-1.566,1.672,0.395
-1.759,1.894,0.192
-1.840,2.042,-0.035
-1.833,2.047,-0.155
-1.810,1.922,-0.037
-1.816,1.778,0.321
-1.856,1.732,0.721
-1.901,1.778,0.894
-1.909,1.771,0.740
-1.861,1.544,0.401
-1.811,1.080,0.107
-1.877,0.547,-0.025
-2.158,0.186,-0.019
-2.611,0.155,0.067
-3.040,0.449,0.210
-3.233,0.935,0.388
-3.133,1.436,0.540
-2.870,1.823,0.614
-2.624,2.061,0.617
-2.481,2.223,0.587
-2.398,2.422,0.556
-2.296,2.706,0.565
-2.137,3.015,0.695
-1.929,3.223,0.993
-1.666,3.256,1.336
-1.322,3.146,1.457
-0.882,2.982,1.206
-0.386,2.816,0.762
0.077,2.649,0.498
0.426,2.493,0.603
0.621,2.418,0.892
0.661,2.497,1.018
0.583,2.696,0.863
0.441,2.876,0.618
0.300,2.900,0.498
0.187,2.770,0.456
0.067,2.592,0.245
-0.129,2.437,-0.263
-0.417,2.249,-0.878
-0.720,1.932,-1.236
-0.924,1.493,-1.123
-1.001,1.069,-0.665
-1.030,0.790,-0.223
-1.097,0.646,-0.105
-1.175,0.515,-0.341
-1.153,0.327,-0.668
-0.996,0.142,-0.751
-0.840,0.066,-0.453
-0.888,0.103,0.042
-1.197,0.121,0.385
-1.613,-0.018,0.337
-1.910,-0.323,-0.041
-2.001,-0.665,-0.457
-1.979,-0.899,-0.616
-1.967,-0.984,-0.417
-1.984,-0.969,0.016
-1.966,-0.894,0.432
-1.894,-0.710,0.599
-1.816,-0.335,0.420
-1.760,0.238,-0.012
-1.656,0.870,-0.447
-1.406,1.361,-0.640
-1.022,1.597,-0.542
-0.669,1.648,-0.339
-0.532,1.672,-0.275
-0.644,1.758,-0.407
-0.867,1.850,-0.573
-1.017,1.823,-0.617
-1.016,1.625,-0.586
-0.911,1.308,-0.665
-0.796,0.961,-0.913
-0.740,0.632,-1.145
-0.780,0.355,-1.129
-0.936,0.198,-0.870
-1.174,0.244,-0.608
-1.366,0.476,-0.548
-1.341,0.710,-0.638
-1.036,0.720,-0.671
-0.606,0.452,-0.540
-0.341,0.121,-0.336
-0.446,0.043,-0.199
-0.853,0.351,-0.168
-1.287,0.853,-0.209
-1.480,1.194,-0.330
-1.373,1.161,-0.555
-1.102,0.846,-0.803
-0.835,0.528,-0.860
-0.647,0.417,-0.578
-0.513,0.512,-0.075
-0.391,0.674,0.288
-0.271,0.781,0.192
-0.156,0.797,-0.362
-0.023,0.725,-1.035
0.168,0.548,-1.400
0.417,0.266,-1.265
0.658,-0.022,-0.799
0.779,-0.134,-0.365
0.700,0.050,-0.200
0.443,0.464,-0.234
0.143,0.867,-0.208
-0.032,1.008,0.006
0.011,0.808,0.260
0.242,0.399,0.303
0.546,0.001,0.087
0.822,-0.227,-0.173
1.048,-0.269,-0.233
1.261,-0.205,-0.082
1.494,-0.136,0.080
1.739,-0.133,0.083
1.959,-0.235,-0.059
2.128,-0.446,-0.235
2.239,-0.718,-0.403
2.300,-0.938,-0.603
2.298,-0.982,-0.841
2.203,-0.800,-1.022
1.988,-0.489,-1.061
1.694,-0.249,-1.016
1.425,-0.244,-1.037
1.291,-0.468,-1.185
1.311,-0.758,-1.331
1.386,-0.947,-1.270
1.388,-1.020,-0.945
1.282,-1.109,-0.517
1.147,-1.337,-0.215
1.077,-1.655,-0.125
1.068,-1.866,-0.145
1.049,-1.801,-0.127
0.997,-1.469,-0.025
0.992,-1.043,0.100
1.119,-0.704,0.189
1.357,-0.514,0.259
1.586,-0.419,0.344
1.722,-0.334,0.417
1.794,-0.211,0.385
1.869,-0.036,0.192
1.925,0.197,-0.120
1.859,0.463,-0.458
1.636,0.689,-0.786
1.384,0.798,-1.149
1.302,0.810,-1.570
1.459,0.864,-1.925
1.711,1.113,-1.971
1.841,1.549,-1.576
1.749,1.968,-0.939
1.511,2.131,-0.510
1.245,1.987,-0.591
0.981,1.724,-0.981
0.673,1.581,-1.118
0.341,1.611,-0.661
0.124,1.632,0.073
0.193,1.434,0.375
0.585,1.002,-0.105
1.151,0.565,-0.930
1.671,0.404,-1.303
2.017,0.619,-0.924
2.190,1.058,-0.302
2.252,1.449,-0.177
2.240,1.593,-0.697
2.158,1.462,-1.304
2.029,1.168,-1.413
1.905,0.854,-1.056
1.825,0.614,-0.758
1.786,0.474,-0.860
1.771,0.425,-1.133
1.786,0.441,-1.128
1.847,0.490,-0.774
1.923,0.542,-0.458
1.909,0.594,-0.507
1.703,0.687,-0.756
1.297,0.883,-0.756
0.812,1.184,-0.367
0.410,1.481,0.024
0.196,1.616,-0.035
0.166,1.526,-0.476
0.244,1.330,-0.755
0.350,1.242,-0.489
0.453,1.379,0.073
0.568,1.647,0.353
0.702,1.859,0.154
0.803,1.936,-0.129
0.777,1.989,-0.065
0.583,2.143,0.213
0.325,2.338,0.152
0.207,2.336,-0.466
0.350,1.970,-1.142
0.647,1.352,-1.183
0.825,0.788,-0.530
0.712,0.480,0.149
0.414,0.332,0.214
0.216,0.109,-0.245
0.303,-0.274,-0.622
0.589,-0.672,-0.563
0.833,-0.894,-0.335
0.900,-0.935,-0.371
0.870,-0.944,-0.654
0.913,-1.018,-0.784
1.088,-1.083,-0.570
1.295,-1.035,-0.341
1.392,-0.925,-0.548
1.318,-0.920,-1.166
1.102,-1.090,-1.675
0.799,-1.282,-1.631
0.438,-1.271,-1.145
0.035,-1.012,-0.723
-0.395,-0.689,-0.721
-0.852,-0.516,-1.043
-1.344,-0.510,-1.350
-1.839,-0.503,-1.430
-2.230,-0.334,-1.334
-2.378,-0.004,-1.215
-2.221,0.359,-1.133
-1.832,0.651,-1.055
-1.354,0.854,-0.956
-0.867,0.992,-0.880
-0.338,1.055,-0.887
0.295,1.012,-0.965
0.996,0.875,-1.030
1.607,0.727,-1.002
1.957,0.668,-0.883
1.991,0.731,-0.733
1.773,0.857,-0.603
1.395,0.947,-0.503
0.894,0.922,-0.446
0.293,0.758,-0.481
-0.319,0.482,-0.640
-0.778,0.152,-0.841
-0.952,-0.140,-0.919
-0.827,-0.307,-0.794
-0.468,-0.306,-0.572
0.074,-0.196,-0.421
0.780,-0.129,-0.363
1.567,-0.254,-0.247
2.222,-0.601,0.021
2.499,-1.028,0.280
2.318,-1.332,0.255
1.825,-1.420,-0.091
1.240,-1.406,-0.414
0.652,-1.505,-0.301
-0.015,-1.819,0.287
-0.829,-2.215,0.921
-1.687,-2.416,1.092
-2.346,-2.235,0.689
-2.606,-1.712,0.086
-2.455,-1.049,-0.226
-2.021,-0.445,-0.065
-1.441,-0.007,0.357
-0.763,0.212,0.701
0.031,0.153,0.809
0.944,-0.199,0.755
1.919,-0.733,0.678
2.857,-1.213,0.618
3.648,-1.432,0.521
4.202,-1.365,0.369
4.454,-1.166,0.231
4.375,-1.008,0.212
3.978,-0.921,0.348
3.326,-0.778,0.564
2.533,-0.423,0.720
1.738,0.178,0.700
1.071,0.895,0.483
0.635,1.514,0.180
0.491,1.864,-0.033
0.646,1.895,-0.037
1.041,1.657,0.128
1.561,1.240,0.309
2.067,0.722,0.383
2.447,0.155,0.341
2.638,-0.451,0.233
2.615,-1.130,0.074
2.383,-1.936,-0.139
1.975,-2.867,-0.340
1.451,-3.785,-0.390
0.869,-4.435,-0.230
0.271,-4.602,0.016
-0.320,-4.276,0.139
-0.867,-3.658,0.070
-1.311,-2.969,-0.056
-1.612,-2.261,-0.090
-1.782,-1.436,-0.041
-1.873,-0.459,-0.023
-1.916,0.483,-0.039
-1.881,1.074,0.064
-1.712,1.111,0.372
-1.398,0.671,0.722
-0.983,0.014,0.823
-0.505,-0.630,0.577
0.061,-1.165,0.203
0.755,-1.566,-0.004
1.535,-1.784,0.024
2.244,-1.750,0.132
2.713,-1.453,0.184
2.877,-0.954,0.221
2.807,-0.343,0.311
2.610,0.311,0.380
2.342,0.931,0.277
2.019,1.394,0.017
1.696,1.583,-0.153
1.478,1.470,0.003
1.428,1.140,0.447
1.487,0.706,0.895
1.507,0.213,1.082
1.377,-0.349,0.941
1.106,-0.971,0.545
0.783,-1.564,-0.003
0.485,-2.027,-0.564
0.230,-2.329,-0.913
0.025,-2.523,-0.862
-0.110,-2.675,-0.465
-0.178,-2.810,-0.042
-0.250,-2.911,0.099
-0.438,-2.952,-0.062
-0.807,-2.903,-0.282
-1.304,-2.731,-0.353
-1.800,-2.437,-0.280
-2.173,-2.105,-0.167
-2.350,-1.898,-0.006
-2.309,-1.931,0.314
-2.054,-2.158,0.803
-1.639,-2.385,1.260
-1.164,-2.423,1.436
-0.738,-2.258,1.282
-0.421,-2.040,0.984
-0.213,-1.947,0.766
-0.102,-2.034,0.695
-0.093,-2.233,0.677
-0.182,-2.447,0.608
-0.318,-2.626,0.510
-0.440,-2.770,0.493
-0.540,-2.879,0.637
-0.681,-2.931,0.912
-0.909,-2.912,1.215
-1.165,-2.853,1.479
-1.318,-2.827,1.700
-1.307,-2.898,1.864
-1.233,-3.065,1.875
-1.287,-3.236,1.652
-1.589,-3.285,1.293
-2.085,-3.145,1.070
-2.612,-2.862,1.141
-3.024,-2.539,1.310
-3.241,-2.233,1.176
-3.225,-1.920,0.623
-2.959,-1.578,0.084
-2.504,-1.292,0.167
-2.028,-1.239,0.989
-1.716,-1.535,1.970
-1.621,-2.082,2.396
-1.613,-2.611,2.161
-1.505,-2.879,1.840
-1.252,-2.856,2.032
-1.013,-2.712,2.704
-1.031,-2.642,3.283
-1.434,-2.693,3.316
-2.140,-2.743,2.904
-2.912,-2.628,2.453
-3.499,-2.293,2.162
-3.748,-1.847,1.896
-3.642,-1.503,1.521
-3.287,-1.444,1.194
-2.845,-1.693,1.186
-2.440,-2.081,1.477
-2.117,-2.329,1.717
-1.857,-2.237,1.616
-1.639,-1.835,1.284
-1.484,-1.386,1.096
-1.432,-1.200,1.231
-1.497,-1.404,1.457
-1.673,-1.844,1.410
-1.967,-2.203,1.009
-2.388,-2.252,0.540
-2.880,-2.013,0.348
-3.284,-1.736,0.499
-3.405,-1.715,0.767
-3.168,-2.074,0.890
-2.684,-2.667,0.818
-2.166,-3.162,0.728
-1.766,-3.257,0.829
-1.493,-2.907,1.166
-1.271,-2.389,1.552
-1.038,-2.135,1.702
-0.766,-2.422,1.432
-0.419,-3.174,0.794
0.043,-4.015,0.077
0.614,-4.556,-0.335
1.162,-4.637,-0.146
1.464,-4.357,0.660
1.326,-3.911,1.720
0.717,-3.425,2.426
-0.205,-2.928,2.304
-1.178,-2.410,1.396
-1.990,-1.865,0.282
-2.558,-1.293,-0.346
-2.911,-0.715,-0.229
-3.083,-0.224,0.275
-3.040,0.004,0.540
-2.710,-0.152,0.196
-2.080,-0.612,-0.596
-1.270,-1.078,-1.322
-0.506,-1.264,-1.550
-0.023,-1.123,-1.258
0.042,-0.860,-0.819
-0.309,-0.700,-0.655
-0.944,-0.665,-0.849
-1.649,-0.590,-1.108
-2.199,-0.343,-1.105
-2.429,0.032,-0.846
-2.296,0.373,-0.625
-1.899,0.571,-0.619
-1.439,0.654,-0.659
-1.116,0.721,-0.489
-0.997,0.830,-0.193
-0.958,0.963,-0.180
-0.774,1.046,-0.675
-0.312,0.988,-1.359
0.333,0.742,-1.650
0.894,0.369,-1.333
1.127,0.049,-0.788
0.982,-0.027,-0.554
0.590,0.186,-0.769
0.132,0.538,-1.114
-0.298,0.835,-1.229
-0.710,1.024,-1.060
-1.162,1.220,-0.795
-1.678,1.550,-0.586
-2.187,2.005,-0.439
-2.536,2.454,-0.316
-2.578,2.766,-0.253
-2.292,2.862,-0.322
-1.801,2.699,-0.522
-1.266,2.254,-0.715
-0.747,1.605,-0.678
-0.203,0.965,-0.253
0.382,0.573,0.467
0.929,0.510,1.093
1.339,0.624,1.157
1.608,0.667,0.479
1.801,0.503,-0.625
1.918,0.225,-1.560
1.844,0.078,-1.900
1.484,0.285,-1.627
0.920,0.893,-1.003
0.378,1.704,-0.291
0.039,2.372,0.341
-0.087,2.626,0.726
-0.101,2.472,0.668
-0.066,2.211,0.106
0.023,2.202,-0.699
0.196,2.588,-1.225
0.463,3.196,-1.017
0.823,3.705,-0.065
1.259,3.871,1.085
1.690,3.629,1.636
1.983,3.057,1.106
2.048,2.307,-0.259
1.910,1.579,-1.606
1.654,1.070,-2.119
1.303,0.884,-1.649
0.831,0.951,-0.726
0.305,1.080,0.033
-0.036,1.122,0.498
0.048,1.074,0.963
0.534,1.036,1.596
1.088,1.086,2.099
1.315,1.199,2.032
1.089,1.306,1.392
0.640,1.367,0.725
0.344,1.379,0.570
0.440,1.322,0.861
0.906,1.158,0.979
1.525,0.922,0.435
2.032,0.768,-0.557
2.264,0.876,-1.265
2.218,1.277,-1.169
2.028,1.771,-0.438
1.859,2.082,0.324
1.789,2.115,0.709
1.800,2.052,0.830
1.846,2.171,1.008
1.916,2.560,1.307
2.008,3.034,1.468
2.067,3.315,1.293
2.021,3.305,0.974
1.882,3.130,0.946
1.798,2.970,1.431
1.928,2.870,2.170
2.247,2.768,2.633
2.512,2.665,2.445
2.455,2.695,1.642
2.048,2.975,0.565
1.567,3.422,-0.406
1.392,3.762,-1.033
1.713,3.790,-1.248
2.401,3.577,-1.099
3.123,3.399,-0.707
3.588,3.455,-0.247
3.688,3.691,0.080
3.498,3.910,0.080
3.154,4.015,-0.348
2.765,4.077,-1.095
2.388,4.151,-1.776
2.066,4.110,-1.884
1.826,3.724,-1.172
1.630,2.916,0.018
1.345,1.897,0.865
0.821,1.012,0.655
0.036,0.482,-0.592
-0.821,0.303,-2.054
-1.467,0.373,-2.742
-1.744,0.631,-2.294
-1.713,1.040,-1.246
-1.535,1.493,-0.524
-1.264,1.817,-0.665
-0.822,1.896,-1.440
-0.151,1.761,-2.154
0.640,1.533,-2.306
1.328,1.309,-1.947
1.766,1.122,-1.472
1.964,1.020,-1.131
1.993,1.103,-0.808
1.859,1.459,-0.312
1.517,2.065,0.257
1.004,2.788,0.558
0.482,3.483,0.453
0.139,4.067,0.262
0.066,4.481,0.377
0.252,4.637,0.686
0.667,4.444,0.578
1.277,3.929,-0.308
1.979,3.290,-1.475
2.585,2.775,-1.952
2.920,2.483,-1.353
2.944,2.294,-0.382
2.736,2.006,-0.111
2.397,1.555,-0.799
1.982,1.085,-1.632
1.545,0.786,-1.672
1.165,0.696,-0.918
0.867,0.662,-0.266
0.524,0.508,-0.489
-0.068,0.222,-1.413
-0.969,-0.054,-2.166
-1.943,-0.203,-2.103
-2.583,-0.294,-1.382
-2.621,-0.522,-0.703
