SITE CODE= 47254è„âzésíÜÉmñì            ,37.4962,137.2705, 15.86,7.6,45292.6738723, 15.25, 26.04
 LAT.=   37.1063
 LON.=  138.1601
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 09 10
 NS,EW,UD
-4.805,-0.265,-1.555
-4.819,-0.410,-1.534
-4.826,-0.600,-1.477
-4.783,-0.760,-1.384
-4.659,-0.842,-1.260
-4.474,-0.864,-1.126
-4.281,-0.895,-1.001
-4.121,-0.993,-0.895
-3.989,-1.155,-0.799
-3.869,-1.318,-0.707
-3.766,-1.393,-0.614
-3.706,-1.305,-0.516
-3.700,-1.024,-0.396
-3.739,-0.575,-0.247
-3.803,-0.017,-0.100
-3.885,0.574,-0.026
-3.977,1.125,-0.075
-4.058,1.570,-0.207
-4.108,1.859,-0.309
-4.102,1.968,-0.301
-3.999,1.904,-0.204
-3.761,1.695,-0.101
-3.394,1.373,-0.035
-2.971,0.970,0.014
-2.594,0.529,0.080
-2.319,0.093,0.143
-2.140,-0.327,0.141
-2.044,-0.761,0.026
-2.026,-1.239,-0.194
-2.077,-1.715,-0.457
-2.153,-2.066,-0.676
-2.213,-2.161,-0.778
-2.257,-1.963,-0.729
-2.308,-1.542,-0.533
-2.361,-1.022,-0.239
-2.354,-0.509,0.065
-2.212,-0.063,0.280
-1.912,0.306,0.348
-1.514,0.615,0.287
-1.121,0.890,0.170
-0.819,1.136,0.054
-0.644,1.344,-0.052
-0.597,1.505,-0.171
-0.673,1.633,-0.328
-0.858,1.753,-0.525
-1.112,1.881,-0.742
-1.362,2.008,-0.934
-1.546,2.110,-1.039
-1.660,2.165,-1.026
-1.759,2.162,-0.920
-1.889,2.106,-0.779
-2.046,2.001,-0.645
-2.188,1.847,-0.536
-2.278,1.639,-0.481
-2.313,1.401,-0.522
-2.310,1.186,-0.669
-2.282,1.042,-0.857
-2.236,0.981,-0.986
-2.179,0.976,-0.991
-2.130,0.988,-0.877
-2.119,0.977,-0.693
-2.170,0.901,-0.494
-2.277,0.735,-0.330
-2.410,0.523,-0.252
-2.539,0.367,-0.293
-2.660,0.360,-0.443
-2.784,0.503,-0.647
-2.900,0.705,-0.848
-2.979,0.861,-1.018
-2.979,0.932,-1.151
-2.887,0.942,-1.227
-2.714,0.951,-1.187
-2.501,1.011,-0.996
-2.311,1.155,-0.694
-2.200,1.374,-0.384
-2.192,1.606,-0.154
-2.260,1.766,-0.009
-2.332,1.808,0.106
-2.326,1.752,0.229
-2.190,1.646,0.347
-1.934,1.505,0.411
-1.626,1.291,0.393
-1.346,0.974,0.310
-1.130,0.586,0.211
-0.957,0.216,0.141
-0.774,-0.064,0.108
-0.547,-0.247,0.091
-0.278,-0.382,0.070
0.024,-0.516,0.055
0.373,-0.668,0.065
0.805,-0.844,0.087
1.329,-1.054,0.074
1.875,-1.308,0.004
2.309,-1.596,-0.083
2.516,-1.885,-0.119
2.482,-2.121,-0.087
2.296,-2.248,-0.063
2.065,-2.223,-0.151
1.838,-2.032,-0.376
1.612,-1.696,-0.624
1.363,-1.267,-0.727
1.091,-0.807,-0.621
0.818,-0.382,-0.417
0.580,-0.053,-0.286
0.408,0.133,-0.289
0.315,0.158,-0.326
0.281,0.059,-0.263
0.253,-0.101,-0.073
0.162,-0.282,0.141
-0.059,-0.493,0.262
-0.420,-0.759,0.264
-0.846,-1.046,0.220
-1.205,-1.260,0.240
-1.397,-1.319,0.372
-1.414,-1.242,0.556
-1.324,-1.151,0.671
-1.200,-1.167,0.647
-1.075,-1.316,0.537
-0.956,-1.526,0.461
-0.834,-1.699,0.460
-0.696,-1.785,0.444
-0.541,-1.789,0.295
-0.401,-1.736,0.012
-0.333,-1.632,-0.272
-0.357,-1.448,-0.422
-0.435,-1.164,-0.417
-0.501,-0.813,-0.346
-0.530,-0.493,-0.301
-0.544,-0.303,-0.318
-0.564,-0.257,-0.384
-0.570,-0.266,-0.468
-0.522,-0.222,-0.537
-0.401,-0.093,-0.557
-0.212,0.074,-0.514
0.029,0.217,-0.420
0.309,0.295,-0.301
0.590,0.283,-0.158
0.812,0.150,0.020
0.931,-0.115,0.222
0.970,-0.471,0.395
1.005,-0.832,0.475
1.105,-1.130,0.440
1.283,-1.349,0.323
1.518,-1.523,0.182
1.805,-1.704,0.074
2.160,-1.938,0.035
2.568,-2.244,0.049
2.945,-2.599,0.053
3.170,-2.939,-0.027
3.150,-3.182,-0.221
2.873,-3.280,-0.473
2.400,-3.228,-0.679
1.834,-3.057,-0.767
1.294,-2.806,-0.743
0.895,-2.532,-0.680
0.724,-2.303,-0.664
0.793,-2.172,-0.750
1.029,-2.141,-0.952
1.299,-2.157,-1.248
1.469,-2.159,-1.576
1.456,-2.127,-1.841
1.254,-2.084,-1.956
0.912,-2.061,-1.882
0.519,-2.077,-1.664
0.170,-2.151,-1.403
-0.059,-2.303,-1.203
-0.144,-2.528,-1.116
-0.115,-2.761,-1.135
-0.042,-2.901,-1.208
-0.005,-2.869,-1.258
-0.064,-2.669,-1.217
-0.235,-2.370,-1.070
-0.471,-2.070,-0.889
-0.661,-1.841,-0.783
-0.682,-1.705,-0.797
-0.487,-1.635,-0.849
-0.141,-1.573,-0.810
0.228,-1.451,-0.653
0.524,-1.235,-0.507
0.737,-0.957,-0.530
0.895,-0.686,-0.738
1.010,-0.466,-0.985
1.072,-0.266,-1.110
1.081,-0.010,-1.072
1.057,0.351,-0.956
0.999,0.774,-0.860
0.882,1.164,-0.813
0.704,1.453,-0.767
0.509,1.645,-0.670
0.354,1.772,-0.532
0.251,1.833,-0.432
0.148,1.794,-0.453
-0.003,1.650,-0.598
-0.197,1.463,-0.767
-0.399,1.340,-0.829
-0.604,1.360,-0.731
-0.851,1.518,-0.537
-1.178,1.746,-0.352
-1.562,1.966,-0.210
-1.928,2.145,-0.051
-2.199,2.295,0.181
-2.332,2.440,0.414
-2.311,2.562,0.461
-2.147,2.599,0.182
-1.884,2.497,-0.350
-1.592,2.280,-0.875
-1.326,2.046,-1.139
-1.093,1.887,-1.077
-0.855,1.805,-0.832
-0.584,1.716,-0.596
-0.279,1.541,-0.465
0.039,1.287,-0.424
0.356,1.026,-0.434
0.669,0.814,-0.516
0.944,0.636,-0.728
1.126,0.447,-1.074
1.169,0.239,-1.459
1.093,0.059,-1.726
0.989,-0.050,-1.773
0.956,-0.094,-1.627
1.033,-0.130,-1.431
1.182,-0.222,-1.341
1.336,-0.389,-1.423
1.448,-0.592,-1.628
1.503,-0.767,-1.841
1.485,-0.867,-1.968
1.381,-0.890,-1.976
1.201,-0.854,-1.871
1.008,-0.754,-1.656
0.885,-0.553,-1.326
0.889,-0.229,-0.905
1.016,0.184,-0.461
1.204,0.582,-0.084
1.360,0.865,0.169
1.386,0.989,0.302
1.223,0.992,0.349
0.889,0.953,0.346
0.490,0.942,0.312
0.180,0.973,0.259
0.067,1.023,0.203
0.164,1.059,0.157
0.383,1.060,0.117
0.598,1.010,0.050
0.722,0.884,-0.087
0.734,0.652,-0.317
0.665,0.315,-0.602
0.548,-0.073,-0.858
0.391,-0.413,-1.012
0.197,-0.614,-1.061
-0.021,-0.651,-1.062
-0.227,-0.574,-1.061
-0.383,-0.461,-1.050
-0.459,-0.355,-1.007
-0.447,-0.250,-0.946
-0.365,-0.128,-0.906
-0.270,-0.004,-0.894
-0.241,0.100,-0.868
-0.323,0.199,-0.803
-0.468,0.356,-0.741
-0.570,0.621,-0.735
-0.552,0.981,-0.757
-0.443,1.369,-0.697
-0.337,1.730,-0.469
-0.306,2.056,-0.123
-0.348,2.352,0.186
-0.430,2.583,0.327
-0.542,2.686,0.320
-0.698,2.635,0.323
-0.903,2.478,0.500
-1.137,2.285,0.864
-1.380,2.081,1.254
-1.618,1.830,1.458
-1.825,1.501,1.387
-1.947,1.117,1.121
-1.914,0.740,0.813
-1.697,0.406,0.550
-1.363,0.097,0.333
-1.067,-0.227,0.149
-0.956,-0.574,0.027
-1.053,-0.882,0.007
-1.229,-1.051,0.077
-1.309,-1.019,0.157
-1.203,-0.817,0.165
-0.962,-0.551,0.082
-0.710,-0.306,-0.039
-0.552,-0.073,-0.137
-0.522,0.221,-0.207
-0.583,0.610,-0.281
-0.641,1.028,-0.362
-0.571,1.355,-0.377
-0.273,1.512,-0.231
0.273,1.513,0.077
0.973,1.422,0.397
1.655,1.281,0.524
2.146,1.082,0.387
2.362,0.810,0.126
2.333,0.497,-0.008
2.173,0.227,0.142
1.991,0.081,0.541
1.839,0.076,1.027
1.727,0.160,1.462
1.685,0.252,1.803
1.772,0.289,2.077
2.020,0.244,2.287
2.380,0.104,2.362
2.746,-0.129,2.221
3.026,-0.417,1.883
3.199,-0.672,1.503
3.312,-0.776,1.264
3.431,-0.663,1.222
3.599,-0.374,1.301
3.805,-0.036,1.425
3.998,0.229,1.612
4.138,0.402,1.902
4.242,0.553,2.238
4.357,0.744,2.459
4.492,0.936,2.410
4.591,1.009,2.046
4.592,0.887,1.450
4.489,0.626,0.789
4.308,0.364,0.258
4.037,0.203,0.016
3.623,0.138,0.100
3.051,0.091,0.401
2.409,-0.004,0.718
1.853,-0.173,0.897
1.485,-0.411,0.927
1.292,-0.695,0.928
1.173,-0.979,1.040
1.027,-1.205,1.288
0.815,-1.356,1.570
0.555,-1.477,1.758
0.295,-1.628,1.837
0.082,-1.819,1.918
-0.041,-1.976,2.097
-0.049,-1.981,2.333
0.036,-1.760,2.474
0.133,-1.322,2.413
0.148,-0.756,2.192
0.067,-0.186,1.951
-0.016,0.281,1.792
0.018,0.579,1.710
0.186,0.699,1.618
0.370,0.692,1.430
0.419,0.650,1.123
0.278,0.668,0.748
0.001,0.785,0.390
-0.332,0.957,0.107
-0.689,1.092,-0.086
-1.063,1.115,-0.192
-1.408,1.023,-0.214
-1.626,0.887,-0.188
-1.622,0.799,-0.186
-1.390,0.811,-0.256
-1.033,0.896,-0.359
-0.703,0.987,-0.401
-0.494,1.023,-0.350
-0.410,1.005,-0.280
-0.410,0.971,-0.273
-0.477,0.954,-0.313
-0.595,0.962,-0.307
-0.705,0.999,-0.226
-0.718,1.086,-0.152
-0.607,1.233,-0.188
-0.469,1.409,-0.323
-0.436,1.559,-0.442
-0.548,1.671,-0.446
-0.733,1.787,-0.344
-0.904,1.931,-0.217
-1.061,2.060,-0.116
-1.248,2.105,-0.011
-1.457,2.058,0.151
-1.602,1.970,0.373
-1.606,1.875,0.584
-1.496,1.730,0.690
-1.384,1.470,0.620
-1.367,1.103,0.366
-1.455,0.725,-0.003
-1.582,0.440,-0.346
-1.677,0.289,-0.515
-1.704,0.261,-0.445
-1.650,0.327,-0.212
-1.501,0.464,0.029
-1.247,0.642,0.170
-0.927,0.826,0.226
-0.642,1.001,0.289
-0.480,1.188,0.408
-0.434,1.409,0.533
-0.400,1.651,0.578
-0.284,1.859,0.551
-0.085,1.985,0.557
0.138,2.053,0.691
0.370,2.135,0.930
0.670,2.274,1.165
1.069,2.421,1.322
1.489,2.470,1.419
1.791,2.370,1.510
1.898,2.165,1.601
1.854,1.925,1.635
1.751,1.658,1.552
1.659,1.309,1.330
1.623,0.859,1.014
1.687,0.377,0.694
1.852,-0.029,0.475
2.018,-0.310,0.407
2.012,-0.498,0.438
1.710,-0.652,0.453
1.148,-0.809,0.387
0.484,-0.978,0.278
-0.115,-1.160,0.203
-0.544,-1.338,0.154
-0.755,-1.463,0.032
-0.759,-1.475,-0.234
-0.643,-1.332,-0.598
-0.550,-1.012,-0.928
-0.591,-0.495,-1.128
-0.779,0.228,-1.183
-1.030,1.107,-1.117
-1.242,2.024,-0.932
-1.332,2.860,-0.630
-1.235,3.562,-0.256
-0.910,4.128,0.091
-0.373,4.528,0.311
0.289,4.669,0.359
0.964,4.476,0.255
1.581,3.968,0.059
2.120,3.264,-0.154
2.575,2.498,-0.310
2.905,1.748,-0.365
3.055,1.051,-0.336
3.018,0.433,-0.286
2.839,-0.069,-0.269
2.599,-0.427,-0.287
2.364,-0.628,-0.305
2.194,-0.682,-0.292
2.148,-0.620,-0.229
2.259,-0.500,-0.105
2.487,-0.393,0.066
2.714,-0.344,0.231
2.801,-0.329,0.324
2.664,-0.260,0.348
2.307,-0.028,0.382
1.826,0.429,0.516
1.387,1.095,0.765
1.146,1.869,1.037
1.179,2.588,1.195
1.438,3.061,1.133
1.805,3.138,0.862
2.175,2.770,0.528
2.495,2.043,0.340
2.735,1.135,0.423
2.862,0.255,0.717
2.834,-0.428,1.044
2.605,-0.831,1.251
2.157,-0.969,1.300
1.530,-0.936,1.220
0.840,-0.852,1.022
0.231,-0.826,0.698
-0.198,-0.934,0.279
-0.430,-1.206,-0.113
-0.475,-1.598,-0.344
-0.329,-2.008,-0.353
0.035,-2.344,-0.191
0.609,-2.592,0.041
1.313,-2.800,0.263
2.019,-2.985,0.432
2.595,-3.078,0.520
2.947,-2.969,0.516
3.022,-2.607,0.451
2.813,-2.034,0.416
2.394,-1.340,0.508
1.921,-0.596,0.744
1.589,0.153,1.028
1.521,0.876,1.218
1.690,1.537,1.231
1.951,2.100,1.083
2.169,2.539,0.836
2.307,2.833,0.550
2.399,2.951,0.295
2.465,2.875,0.173
2.470,2.631,0.265
2.376,2.317,0.563
2.198,2.069,0.951
1.974,1.972,1.299
1.701,1.996,1.534
1.340,2.019,1.656
0.887,1.918,1.686
0.423,1.639,1.637
0.063,1.177,1.523
-0.122,0.546,1.377
-0.135,-0.216,1.247
-0.020,-1.016,1.178
0.171,-1.720,1.174
0.383,-2.233,1.178
0.565,-2.551,1.107
0.682,-2.740,0.932
0.744,-2.864,0.716
0.803,-2.938,0.553
0.929,-2.936,0.463
1.156,-2.823,0.384
1.441,-2.587,0.260
1.682,-2.250,0.116
1.804,-1.845,0.023
1.839,-1.392,0.010
1.890,-0.895,0.031
2.012,-0.391,0.023
2.134,0.041,-0.038
2.132,0.341,-0.130
1.981,0.524,-0.222
1.802,0.661,-0.293
1.759,0.782,-0.329
1.907,0.858,-0.309
2.150,0.871,-0.217
2.337,0.873,-0.053
2.381,0.942,0.160
2.305,1.074,0.383
2.213,1.156,0.580
2.234,1.061,0.730
2.457,0.744,0.837
2.878,0.268,0.897
3.362,-0.261,0.889
3.680,-0.740,0.807
3.634,-1.072,0.707
3.199,-1.170,0.704
2.571,-0.973,0.867
2.043,-0.469,1.139
1.813,0.272,1.371
1.865,1.117,1.454
2.028,1.887,1.402
2.151,2.419,1.293
2.198,2.610,1.168
2.221,2.431,1.005
2.248,1.914,0.772
2.227,1.155,0.486
2.098,0.321,0.199
1.885,-0.397,-0.021
1.691,-0.865,-0.118
1.600,-1.089,-0.074
1.591,-1.183,0.057
1.559,-1.261,0.163
1.415,-1.362,0.155
1.145,-1.463,0.053
0.799,-1.538,-0.041
0.452,-1.556,-0.044
0.205,-1.455,0.037
0.175,-1.161,0.162
0.438,-0.664,0.339
0.964,-0.055,0.610
1.609,0.525,0.968
2.196,0.977,1.316
2.594,1.268,1.543
2.737,1.417,1.624
2.626,1.473,1.626
2.340,1.533,1.626
2.022,1.707,1.644
1.839,2.024,1.626
1.893,2.362,1.508
2.187,2.506,1.265
2.637,2.293,0.929
3.127,1.718,0.567
3.554,0.914,0.232
3.849,0.049,-0.060
3.968,-0.764,-0.324
3.898,-1.480,-0.574
3.685,-2.075,-0.795
3.432,-2.516,-0.952
3.256,-2.749,-1.028
3.220,-2.734,-1.048
3.309,-2.480,-1.045
3.462,-2.069,-1.004
3.620,-1.631,-0.845
3.752,-1.281,-0.501
3.845,-1.077,-0.005
3.894,-1.006,0.500
3.878,-1.007,0.865
3.763,-0.996,1.018
3.524,-0.886,0.977
3.198,-0.610,0.817
2.886,-0.164,0.644
2.696,0.385,0.577
2.666,0.928,0.705
2.758,1.376,1.010
2.916,1.675,1.371
3.114,1.792,1.641
3.352,1.702,1.734
3.626,1.415,1.647
3.899,1.027,1.410
4.107,0.717,1.044
4.160,0.653,0.566
3.965,0.891,0.044
3.466,1.356,-0.395
2.698,1.913,-0.629
1.810,2.428,-0.626
1.021,2.780,-0.469
0.510,2.862,-0.281
0.326,2.622,-0.143
0.389,2.106,-0.065
0.584,1.455,-0.050
0.828,0.828,-0.120
1.071,0.323,-0.289
1.239,-0.029,-0.502
1.233,-0.223,-0.644
1.006,-0.252,-0.628
0.622,-0.120,-0.485
0.227,0.125,-0.339
-0.065,0.380,-0.296
-0.230,0.541,-0.371
-0.296,0.555,-0.510
-0.274,0.443,-0.685
-0.163,0.245,-0.916
-0.010,-0.028,-1.249
0.089,-0.382,-1.686
0.070,-0.770,-2.160
-0.019,-1.083,-2.550
-0.059,-1.220,-2.731
0.030,-1.170,-2.645
0.225,-1.015,-2.341
0.436,-0.854,-1.939
0.592,-0.740,-1.553
0.669,-0.689,-1.243
0.678,-0.725,-1.049
0.647,-0.887,-1.029
0.613,-1.201,-1.235
0.618,-1.649,-1.641
0.688,-2.146,-2.111
0.811,-2.556,-2.460
0.936,-2.731,-2.566
0.984,-2.575,-2.428
0.899,-2.110,-2.135
0.686,-1.468,-1.805
0.434,-0.815,-1.530
0.259,-0.263,-1.371
0.237,0.171,-1.361
0.359,0.519,-1.470
0.549,0.799,-1.605
0.719,0.998,-1.658
0.806,1.095,-1.578
0.779,1.093,-1.409
0.626,1.023,-1.240
0.349,0.914,-1.137
-0.037,0.772,-1.114
-0.485,0.596,-1.151
-0.918,0.384,-1.233
-1.259,0.118,-1.362
-1.457,-0.250,-1.539
-1.488,-0.771,-1.742
-1.351,-1.440,-1.919
-1.067,-2.164,-2.020
-0.704,-2.798,-2.035
-0.371,-3.225,-1.990
-0.169,-3.396,-1.915
-0.128,-3.327,-1.821
-0.188,-3.073,-1.718
-0.220,-2.710,-1.626
-0.102,-2.333,-1.569
0.211,-2.017,-1.579
0.639,-1.775,-1.685
1.014,-1.539,-1.876
1.172,-1.198,-2.067
1.041,-0.658,-2.123
0.678,0.096,-1.955
0.229,1.005,-1.598
-0.147,1.965,-1.187
-0.354,2.867,-0.861
-0.376,3.621,-0.690
-0.272,4.173,-0.663
-0.143,4.517,-0.717
-0.100,4.678,-0.771
-0.221,4.685,-0.768
-0.500,4.544,-0.701
-0.843,4.233,-0.612
-1.124,3.721,-0.554
-1.269,2.998,-0.576
-1.290,2.089,-0.714
-1.267,1.067,-0.975
-1.289,0.038,-1.317
-1.403,-0.891,-1.665
-1.590,-1.630,-1.939
-1.771,-2.109,-2.086
-1.854,-2.277,-2.069
-1.808,-2.119,-1.882
-1.669,-1.689,-1.587
-1.499,-1.117,-1.321
-1.321,-0.569,-1.220
-1.114,-0.197,-1.301
-0.850,-0.065,-1.443
-0.528,-0.121,-1.490
-0.166,-0.224,-1.382
0.202,-0.239,-1.180
0.509,-0.136,-0.983
0.672,0.001,-0.832
0.643,0.059,-0.709
0.469,-0.007,-0.587
0.272,-0.171,-0.473
0.151,-0.396,-0.413
0.104,-0.677,-0.462
0.055,-1.022,-0.655
-0.058,-1.398,-0.967
-0.210,-1.725,-1.307
-0.316,-1.922,-1.540
-0.303,-1.953,-1.563
-0.166,-1.834,-1.365
0.042,-1.604,-1.026
0.260,-1.303,-0.651
0.451,-0.980,-0.302
0.629,-0.691,0.011
0.831,-0.491,0.282
1.087,-0.410,0.476
1.389,-0.420,0.539
1.682,-0.441,0.442
1.887,-0.371,0.218
1.940,-0.138,-0.041
1.815,0.262,-0.219
1.533,0.772,-0.239
1.149,1.303,-0.096
0.751,1.763,0.138
0.430,2.081,0.354
0.255,2.216,0.448
0.240,2.166,0.350
0.350,1.969,0.044
0.526,1.691,-0.423
0.713,1.396,-0.929
0.859,1.130,-1.305
0.908,0.914,-1.406
0.808,0.758,-1.198
0.533,0.653,-0.776
0.098,0.565,-0.308
-0.441,0.449,0.052
-0.999,0.283,0.212
-1.477,0.102,0.133
-1.799,-0.040,-0.164
-1.948,-0.116,-0.591
-1.966,-0.164,-1.018
-1.911,-0.255,-1.330
-1.822,-0.438,-1.468
-1.720,-0.713,-1.423
-1.640,-1.052,-1.205
-1.632,-1.417,-0.847
-1.715,-1.769,-0.426
-1.845,-2.066,-0.067
-1.938,-2.281,0.109
-1.928,-2.413,0.044
-1.805,-2.470,-0.228
-1.599,-2.441,-0.595
-1.349,-2.289,-0.916
-1.082,-1.990,-1.067
-0.836,-1.563,-0.985
-0.659,-1.068,-0.701
-0.593,-0.571,-0.321
-0.638,-0.129,0.018
-0.760,0.194,0.196
-0.924,0.330,0.148
-1.110,0.257,-0.114
-1.311,0.033,-0.498
-1.505,-0.201,-0.854
-1.650,-0.300,-1.055
-1.711,-0.186,-1.056
-1.694,0.130,-0.889
-1.656,0.557,-0.615
-1.673,0.964,-0.292
-1.781,1.226,0.020
-1.959,1.259,0.243
-2.149,1.052,0.316
-2.303,0.666,0.231
-2.396,0.219,0.035
-2.418,-0.140,-0.199
-2.387,-0.276,-0.383
-2.367,-0.129,-0.418
-2.446,0.248,-0.243
-2.660,0.699,0.099
-2.944,1.046,0.463
-3.188,1.166,0.693
-3.337,1.023,0.731
-3.427,0.669,0.617
-3.524,0.215,0.415
-3.656,-0.218,0.170
-3.835,-0.548,-0.083
-4.091,-0.766,-0.303
-4.459,-0.910,-0.482
-4.908,-1.028,-0.664
-5.337,-1.170,-0.892
-5.656,-1.407,-1.135
-5.861,-1.810,-1.309
-5.998,-2.382,-1.378
-6.094,-3.021,-1.401
-6.131,-3.579,-1.463
-6.101,-3.964,-1.574
-6.031,-4.176,-1.654
-5.951,-4.247,-1.622
-5.861,-4.177,-1.471
-5.758,-3.952,-1.265
-5.670,-3.615,-1.064
-5.639,-3.264,-0.860
-5.653,-2.991,-0.594
-5.625,-2.817,-0.248
-5.455,-2.703,0.086
-5.121,-2.591,0.256
-4.711,-2.432,0.179
-4.367,-2.185,-0.086
-4.182,-1.826,-0.389
-4.126,-1.382,-0.599
-4.076,-0.945,-0.645
-3.915,-0.653,-0.510
-3.598,-0.615,-0.224
-3.145,-0.843,0.128
-2.604,-1.259,0.428
-2.037,-1.753,0.582
-1.536,-2.236,0.563
-1.211,-2.665,0.382
-1.121,-3.018,0.074
-1.244,-3.270,-0.301
-1.520,-3.392,-0.639
-1.917,-3.365,-0.839
-2.421,-3.186,-0.882
-2.977,-2.869,-0.855
-3.453,-2.459,-0.864
-3.706,-2.017,-0.939
-3.684,-1.591,-1.013
-3.463,-1.175,-1.013
-3.194,-0.729,-0.952
-3.009,-0.233,-0.912
-2.992,0.278,-0.951
-3.176,0.746,-1.027
-3.538,1.165,-1.035
-4.001,1.591,-0.901
-4.459,2.080,-0.642
-4.848,2.609,-0.365
-5.179,3.081,-0.189
-5.503,3.390,-0.181
-5.845,3.490,-0.319
-6.180,3.392,-0.528
-6.485,3.130,-0.750
-6.764,2.733,-0.979
-7.039,2.237,-1.219
-7.289,1.689,-1.416
-7.438,1.151,-1.483
-7.396,0.678,-1.399
-7.117,0.298,-1.262
-6.643,-0.010,-1.201
-6.098,-0.300,-1.245
-5.633,-0.622,-1.302
-5.346,-0.964,-1.275
-5.235,-1.245,-1.160
-5.226,-1.371,-1.019
-5.237,-1.302,-0.889
-5.210,-1.066,-0.754
-5.098,-0.727,-0.587
-4.858,-0.355,-0.385
-4.489,-0.042,-0.163
-4.074,0.105,0.064
-3.740,0.011,0.279
-3.571,-0.293,0.464
-3.552,-0.675,0.619
-3.620,-0.983,0.761
-3.734,-1.149,0.886
-3.884,-1.199,0.942
-4.039,-1.202,0.864
-4.125,-1.223,0.639
-4.073,-1.309,0.332
-3.870,-1.475,0.041
-3.573,-1.699,-0.175
-3.264,-1.916,-0.315
-3.017,-2.057,-0.414
-2.889,-2.082,-0.507
-2.923,-1.979,-0.602
-3.130,-1.748,-0.688
-3.487,-1.411,-0.751
-3.930,-1.012,-0.792
-4.374,-0.607,-0.822
-4.716,-0.234,-0.825
-4.876,0.104,-0.747
-4.836,0.424,-0.537
-4.647,0.735,-0.225
-4.396,1.031,0.063
-4.150,1.292,0.177
-3.938,1.505,0.075
-3.773,1.680,-0.137
-3.668,1.856,-0.300
-3.631,2.076,-0.322
-3.644,2.327,-0.229
-3.682,2.531,-0.096
-3.734,2.589,0.036
-3.797,2.470,0.169
-3.852,2.251,0.306
-3.863,2.041,0.423
-3.825,1.898,0.486
-3.778,1.789,0.467
-3.770,1.651,0.361
-3.786,1.464,0.195
-3.752,1.260,0.042
-3.616,1.078,0.000
-3.415,0.936,0.125
-3.248,0.839,0.367
-3.198,0.787,0.596
-3.280,0.763,0.702
-3.445,0.703,0.686
-3.611,0.529,0.632
-3.678,0.214,0.604
-3.559,-0.185,0.570
-3.239,-0.561,0.442
-2.810,-0.820,0.184
-2.428,-0.918,-0.132
-2.222,-0.843,-0.369
-2.227,-0.604,-0.428
-2.395,-0.258,-0.314
-2.647,0.083,-0.125
-2.909,0.292,0.013
-3.107,0.304,0.031
-3.171,0.165,-0.047
-3.061,-0.015,-0.136
-2.791,-0.145,-0.168
-2.423,-0.209,-0.137
-2.044,-0.249,-0.073
-1.740,-0.311,0.009
-1.563,-0.405,0.125
-1.509,-0.505,0.279
-1.510,-0.580,0.437
-1.481,-0.615,0.558
-1.384,-0.615,0.641
-1.246,-0.580,0.718
-1.110,-0.490,0.813
-0.982,-0.326,0.922
-0.832,-0.105,1.036
-0.635,0.105,1.158
-0.391,0.242,1.285
-0.115,0.288,1.396
0.155,0.274,1.478
0.349,0.233,1.524
0.379,0.172,1.517
0.210,0.096,1.436
-0.100,0.025,1.314
-0.432,-0.010,1.266
-0.686,0.006,1.393
-0.808,0.077,1.659
-0.783,0.206,1.897
-0.643,0.380,1.963
-0.481,0.554,1.846
-0.403,0.687,1.628
-0.449,0.788,1.372
-0.561,0.911,1.092
-0.656,1.074,0.818
-0.698,1.219,0.610
-0.683,1.278,0.489
-0.586,1.267,0.407
-0.370,1.278,0.320
-0.063,1.366,0.255
0.214,1.490,0.272
0.332,1.571,0.357
0.249,1.584,0.410
0.022,1.553,0.346
-0.281,1.492,0.184
-0.625,1.391,0.013
-0.987,1.267,-0.095
-1.323,1.183,-0.129
-1.583,1.184,-0.112
-1.757,1.253,-0.071
-1.860,1.335,-0.040
-1.892,1.417,-0.058
-1.829,1.534,-0.127
-1.671,1.714,-0.191
-1.467,1.949,-0.174
-1.292,2.207,-0.042
-1.182,2.463,0.175
-1.119,2.699,0.414
-1.067,2.887,0.630
-1.010,3.004,0.799
-0.959,3.054,0.908
-0.919,3.057,0.948
-0.881,3.008,0.918
-0.821,2.878,0.844
-0.719,2.664,0.759
-0.567,2.428,0.695
-0.370,2.278,0.680
-0.154,2.289,0.733
0.032,2.460,0.862
0.148,2.709,1.051
0.198,2.927,1.251
0.266,3.017,1.387
0.476,2.924,1.392
0.908,2.658,1.251
1.525,2.288,1.035
2.196,1.922,0.865
2.768,1.653,0.829
3.146,1.533,0.925
3.305,1.561,1.077
3.254,1.698,1.221
3.033,1.878,1.349
2.717,2.035,1.480
2.423,2.129,1.600
2.257,2.156,1.656
2.265,2.140,1.619
2.399,2.112,1.528
2.558,2.093,1.470
2.653,2.084,1.517
2.646,2.059,1.682
2.559,1.958,1.918
2.447,1.718,2.144
2.376,1.330,2.273
2.394,0.864,2.264
2.503,0.444,2.144
2.655,0.184,1.987
2.786,0.126,1.868
2.863,0.240,1.832
2.911,0.454,1.888
2.973,0.692,2.025
3.066,0.896,2.216
3.164,1.036,2.412
3.221,1.094,2.548
3.207,1.065,2.563
3.138,0.960,2.424
3.061,0.822,2.166
3.028,0.714,1.892
3.063,0.682,1.719
3.161,0.719,1.693
3.293,0.756,1.753
3.431,0.717,1.785
3.544,0.561,1.719
3.619,0.294,1.584
3.670,-0.033,1.472
3.733,-0.349,1.449
3.837,-0.571,1.493
3.962,-0.653,1.514
4.047,-0.598,1.437
